"1149732","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26442615","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1149740","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442623","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1149811","built","1101","1200","century","","12th century","1101-01-01T00:00:00Z","7","inception (P571)","Q540237","Wikidata inception (P571) ""1101-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1149811","built","1132","1132","exact_year","","1132","1132-01-01T00:00:00Z","9","inception (P571)","Q540237","Wikidata inception (P571) ""1132-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1149811","lost","1539","1539","exact_year","","1539","1539-01-01T00:00:00Z","9","dissolved, abolished or demolished (P576)","Q540237","Wikidata dissolved, abolished or demolished (P576) ""1539-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1149835","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q17536111","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1149847","built","1809","1809","exact_year","","1809","1809-01-01T00:00:00Z","9","inception (P571)","Q26442725","Wikidata inception (P571) ""1809-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1149921","built","1831","1831","exact_year","","1831","1831-01-01T00:00:00Z","9","inception (P571)","Q26442796","Wikidata inception (P571) ""1831-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1149932","built","1001","1100","century","","11th century","1050-01-01T00:00:00Z","7","inception (P571)","Q7593757","Wikidata inception (P571) ""1050-01-01T00:00:00Z"" at century precision; read as the 11th century (1001–1100), not as a year","1.0.0"
"1149936","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442810","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1149949","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442823","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1149976","built","1301","1400","century","","14th century","1400-01-01T00:00:00Z","7","inception (P571)","Q7578812","Wikidata inception (P571) ""1400-01-01T00:00:00Z"" at century precision; read as the 14th century (1301–1400), not as a year","1.0.0"
"1149983","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442854","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1149984","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442855","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1149989","built","1101","1200","century","","12th century","1101-01-01T00:00:00Z","7","inception (P571)","Q7594426","Wikidata inception (P571) ""1101-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1149996","built","1746","1746","exact_year","","1746","1746-01-01T00:00:00Z","9","inception (P571)","Q7594178","Wikidata inception (P571) ""1746-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150011","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442877","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150036","built","1849","1849","exact_year","","1849","1849-01-01T00:00:00Z","9","inception (P571)","Q23305617","Wikidata inception (P571) ""1849-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150043","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442905","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150128","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26442987","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150164","built","601","700","century","","7th century","0601-01-01T00:00:00Z","7","inception (P571)","Q638466","Wikidata inception (P571) ""0601-01-01T00:00:00Z"" at century precision; read as the 7th century (601–700), not as a year","1.0.0"
"1150174","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443030","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150175","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443031","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150176","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443032","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150177","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443033","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150178","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443034","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150179","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443035","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150180","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443036","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150181","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443037","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150182","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443038","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150184","built","1826","1826","exact_year","","1826","1826-01-01T00:00:00Z","9","inception (P571)","Q26443040","Wikidata inception (P571) ""1826-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150185","built","1501","1600","century","","16th century","1600-01-01T00:00:00Z","7","inception (P571)","Q26443042","Wikidata inception (P571) ""1600-01-01T00:00:00Z"" at century precision; read as the 16th century (1501–1600), not as a year","1.0.0"
"1150186","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443043","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150187","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443044","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150188","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443045","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150189","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443046","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150191","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443048","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150192","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443049","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150193","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443050","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150194","built","1115","1115","exact_year","","1115","1115-01-01T00:00:00Z","9","inception (P571)","Q17538186","Wikidata inception (P571) ""1115-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150195","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443051","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150196","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443052","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150197","built","1601","1700","century","","17th century","1700-01-01T00:00:00Z","7","inception (P571)","Q26443053","Wikidata inception (P571) ""1700-01-01T00:00:00Z"" at century precision; read as the 17th century (1601–1700), not as a year","1.0.0"
"1150204","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538101","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150213","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443068","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150216","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443071","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150217","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443072","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150219","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443074","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150220","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443075","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150221","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443076","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150223","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443078","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150224","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443079","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150228","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443083","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150229","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26443084","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150236","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443091","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150237","built","1801","1900","century","","19th century","1900-01-01T00:00:00Z","7","inception (P571)","Q26443092","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150240","built","1301","1400","century","","14th century","1350-01-01T00:00:00Z","7","inception (P571)","Q17538103","Wikidata inception (P571) ""1350-01-01T00:00:00Z"" at century precision; read as the 14th century (1301–1400), not as a year","1.0.0"
"1150262","built","1821","1821","exact_year","","1821","1821-01-01T00:00:00Z","9","inception (P571)","Q17535214","Wikidata inception (P571) ""1821-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150284","built","1820","1829","decade","","1820s","1820-01-01T00:00:00Z","8","inception (P571)","Q7594643","Wikidata inception (P571) ""1820-01-01T00:00:00Z"" at decade precision; read as 1820–1829","1.0.0"
"1150296","built","1001","1100","century","","11th century","1050-01-01T00:00:00Z","7","inception (P571)","Q5886548","Wikidata inception (P571) ""1050-01-01T00:00:00Z"" at century precision; read as the 11th century (1001–1100), not as a year","1.0.0"
"1150301","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538188","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150316","built","1843","1843","exact_year","","1843","1843-01-01T00:00:00Z","9","inception (P571)","Q7594413","Wikidata inception (P571) ""1843-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150327","built","1400","1400","exact_year","","1400","1400-01-01T00:00:00Z","9","inception (P571)","Q17538193","Wikidata inception (P571) ""1400-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150363","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443201","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150369","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q17642634","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1150374","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443212","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150406","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443244","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150407","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443245","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150418","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443256","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150423","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443261","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150440","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538201","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150455","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26443288","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1150558","built","1850","1850","exact_year","","1850","1850-01-01T00:00:00Z","9","inception (P571)","Q26443386","Wikidata inception (P571) ""1850-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150659","built","1755","1755","exact_year","","1755","1755-01-01T00:00:00Z","9","inception (P571)","Q26443475","Wikidata inception (P571) ""1755-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150720","built","1101","1200","century","","12th century","1101-01-01T00:00:00Z","7","inception (P571)","Q7594280","Wikidata inception (P571) ""1101-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150725","lost","1539","1539","exact_year","","1539","1539-01-01T00:00:00Z","9","dissolved, abolished or demolished (P576)","Q7017185","Wikidata dissolved, abolished or demolished (P576) ""1539-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150735","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538110","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150745","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443556","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150748","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443559","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150758","built","1430","1430","exact_year","","1430","1430-01-01T00:00:00Z","9","inception (P571)","Q17538112","Wikidata inception (P571) ""1430-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150761","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538114","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150766","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17538116","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1150775","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17538124","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1150791","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443590","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150810","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q26443609","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1150812","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443611","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150824","built","1781","1781","exact_year","","1781","1781-01-01T00:00:00Z","9","inception (P571)","Q26443621","Wikidata inception (P571) ""1781-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150888","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538128","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150903","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538131","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1150916","event","1848","1848","exact_year","","1848","1848-01-01T00:00:00Z","9","date of official opening (P1619)","Q6516322","Wikidata date of official opening (P1619) ""1848-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150916","event","2003","2003","exact_year","","2003","2003-01-01T00:00:00Z","9","date of official opening (P1619)","Q6516322","Wikidata date of official opening (P1619) ""2003-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1150973","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26443760","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1150998","built","1716","1716","exact_year","","1716","1716-01-01T00:00:00Z","9","inception (P571)","Q4888052","Wikidata inception (P571) ""1716-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1151010","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q26443795","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1151205","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17538133","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1151220","built","1800","1800","exact_year","","1800","1800-01-01T00:00:00Z","9","inception (P571)","Q17535447","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1151220","built","1806","1806","exact_year","","1806","1806-01-01T00:00:00Z","9","inception (P571)","Q17535447","Wikidata inception (P571) ""1806-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1151231","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26444006","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1151247","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26444022","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1151271","built","1701","1800","century","","18th century","1800-01-01T00:00:00Z","7","inception (P571)","Q26444047","Wikidata inception (P571) ""1800-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1151288","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26444064","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1151292","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26444069","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1151296","built","1604","1604","exact_year","","1604","1604-01-01T00:00:00Z","9","inception (P571)","Q26444073","Wikidata inception (P571) ""1604-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1151297","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538145","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1151383","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538152","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1151855","event","1878","1878","exact_year","","1878","1878-01-01T00:00:00Z","9","date of official opening (P1619)","Q7796581","Wikidata date of official opening (P1619) ""1878-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1157310","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26451096","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1157668","event","1846","1846","exact_year","","1846","1846-01-01T00:00:00Z","9","date of official opening (P1619)","Q7331056","Wikidata date of official opening (P1619) ""1846-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1157758","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26451515","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1157773","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538267","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1157815","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26451565","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1160386","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26454041","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1160460","built","1001","1100","century","","11th century","1050-01-01T00:00:00Z","7","inception (P571)","Q17534085","Wikidata inception (P571) ""1050-01-01T00:00:00Z"" at century precision; read as the 11th century (1001–1100), not as a year","1.0.0"
"1160491","built","1270","1270","exact_year","","1270","1270-01-01T00:00:00Z","9","inception (P571)","Q12060577","Wikidata inception (P571) ""1270-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1160652","built","1380","1380","exact_year","","1380","1380-01-01T00:00:00Z","9","inception (P571)","Q71969372","Wikidata inception (P571) ""1380-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1160659","built","1701","1800","century","","18th century","1750-01-01T00:00:00Z","7","inception (P571)","Q26454291","Wikidata inception (P571) ""1750-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1160776","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534096","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1160841","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534111","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1160874","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534121","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1160977","built","1132","1132","exact_year","","1132","1132-01-01T00:00:00Z","9","inception (P571)","Q17534133","Wikidata inception (P571) ""1132-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1161091","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534144","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1161659","built","1861","1861","exact_year","","1861","1861-01-01T00:00:00Z","9","inception (P571)","Q8564766","Wikidata inception (P571) ""1861-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1161766","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534168","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1161844","built","1401","1401","exact_year","","1401","1401-01-01T00:00:00Z","9","inception (P571)","Q17534182","Wikidata inception (P571) ""1401-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1161853","built","1836","1836","exact_year","","1836","1836-01-01T00:00:00Z","9","inception (P571)","Q26455455","Wikidata inception (P571) ""1836-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1161892","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26455494","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1161899","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534193","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1161899","lost","1539","1539","exact_year","","1539","1539-01-01T00:00:00Z","9","dissolved, abolished or demolished (P576)","Q17534193","Wikidata dissolved, abolished or demolished (P576) ""1539-01-01T00:00:00Z"" at year precision or finer","1.0.0"
